PSIZ,DLRT,REPL,SQLN,NGEN,MTHD,SERF
50000000,1E-10,5,250,500,astral-multi-w-true,0
50000000,1E-10,5,250,500,apro,0.010309
50000000,1E-10,5,250,500,apro-w-true,0.010309
50000000,1E-10,5,250,500,apro-v2,0.010309
50000000,1E-10,5,250,500,duptree,0.010309
50000000,1E-10,5,250,500,mulrf,0
50000000,1E-10,5,250,500,stag,0.092784
50000000,1E-10,6,0,25,astral-multi,0.030928
50000000,1E-10,6,0,25,astral-multi-w-true,0.030928
50000000,1E-10,6,0,25,apro,0.051546
50000000,1E-10,6,0,25,apro-w-true,0.051546
50000000,1E-10,6,0,25,apro-v2,0.051546
50000000,1E-10,6,0,25,duptree,0.041237
50000000,1E-10,6,0,25,mulrf,0.072165
50000000,1E-10,6,0,25,stag,NA
50000000,1E-10,6,0,50,astral-multi,0.051546
50000000,1E-10,6,0,50,astral-multi-w-true,0.051546
50000000,1E-10,6,0,50,apro,0.041237
50000000,1E-10,6,0,50,apro-w-true,0.041237
50000000,1E-10,6,0,50,apro-v2,0.041237
50000000,1E-10,6,0,50,duptree,0.041237
50000000,1E-10,6,0,50,mulrf,0.072165
50000000,1E-10,6,0,50,stag,0.164948
50000000,1E-10,6,0,100,astral-multi,0.030928
50000000,1E-10,6,0,100,astral-multi-w-true,0.030928
50000000,1E-10,6,0,100,apro,0.020619
50000000,1E-10,6,0,100,apro-w-true,0.020619
50000000,1E-10,6,0,100,apro-v2,0.020619
50000000,1E-10,6,0,100,duptree,0.020619
50000000,1E-10,6,0,100,mulrf,0.041237
50000000,1E-10,6,0,100,stag,0.154639
50000000,1E-10,6,0,500,astral-multi,0.020619
50000000,1E-10,6,0,500,astral-multi-w-true,0.010309
50000000,1E-10,6,0,500,apro,0.010309
50000000,1E-10,6,0,500,apro-w-true,0.010309
50000000,1E-10,6,0,500,apro-v2,0.010309
50000000,1E-10,6,0,500,duptree,0.010309
50000000,1E-10,6,0,500,mulrf,0.010309
50000000,1E-10,6,0,500,stag,0.061856
50000000,1E-10,6,25,25,astral-multi,0.309278
50000000,1E-10,6,25,25,astral-multi-w-true,0.154639
50000000,1E-10,6,25,25,apro,0.195876
50000000,1E-10,6,25,25,apro-w-true,0.195876
50000000,1E-10,6,25,25,apro-v2,0.206186
50000000,1E-10,6,25,25,duptree,0.701031
50000000,1E-10,6,25,25,mulrf,0.319588
50000000,1E-10,6,25,25,stag,NA
50000000,1E-10,6,25,50,astral-multi,0.237113
50000000,1E-10,6,25,50,astral-multi-w-true,0.14433
50000000,1E-10,6,25,50,apro,0.123711
50000000,1E-10,6,25,50,apro-w-true,0.123711
50000000,1E-10,6,25,50,apro-v2,0.123711
50000000,1E-10,6,25,50,duptree,0.680412
50000000,1E-10,6,25,50,mulrf,0.164948
50000000,1E-10,6,25,50,stag,0.701031
50000000,1E-10,6,25,100,astral-multi,0.226804
50000000,1E-10,6,25,100,astral-multi-w-true,0.14433
50000000,1E-10,6,25,100,apro,0.103093
50000000,1E-10,6,25,100,apro-w-true,0.103093
50000000,1E-10,6,25,100,apro-v2,0.103093
50000000,1E-10,6,25,100,duptree,0.505155
50000000,1E-10,6,25,100,mulrf,0.154639
50000000,1E-10,6,25,100,stag,0.742268
50000000,1E-10,6,25,500,astral-multi,0.154639
50000000,1E-10,6,25,500,astral-multi-w-true,0.061856
50000000,1E-10,6,25,500,apro,0.061856
50000000,1E-10,6,25,500,apro-w-true,0.061856
50000000,1E-10,6,25,500,apro-v2,0.061856
50000000,1E-10,6,25,500,duptree,0.402062
50000000,1E-10,6,25,500,mulrf,0.103093
50000000,1E-10,6,25,500,stag,0.453608
50000000,1E-10,6,50,25,astral-multi,0.237113
50000000,1E-10,6,50,25,astral-multi-w-true,0.195876
50000000,1E-10,6,50,25,apro,0.154639
50000000,1E-10,6,50,25,apro-w-true,0.154639
50000000,1E-10,6,50,25,apro-v2,0.154639
50000000,1E-10,6,50,25,duptree,0.391753
50000000,1E-10,6,50,25,mulrf,0.195876
50000000,1E-10,6,50,25,stag,NA
50000000,1E-10,6,50,50,astral-multi,0.268041
50000000,1E-10,6,50,50,astral-multi-w-true,0.154639
50000000,1E-10,6,50,50,apro,0.123711
50000000,1E-10,6,50,50,apro-w-true,0.123711
50000000,1E-10,6,50,50,apro-v2,0.123711
50000000,1E-10,6,50,50,duptree,0.360825
50000000,1E-10,6,50,50,mulrf,0.14433
50000000,1E-10,6,50,50,stag,0.597938
50000000,1E-10,6,50,100,astral-multi,0.237113
50000000,1E-10,6,50,100,astral-multi-w-true,0.103093
50000000,1E-10,6,50,100,apro,0.092784
50000000,1E-10,6,50,100,apro-w-true,0.092784
50000000,1E-10,6,50,100,apro-v2,0.092784
50000000,1E-10,6,50,100,duptree,0.195876
50000000,1E-10,6,50,100,mulrf,0.082474
50000000,1E-10,6,50,100,stag,0.613402
50000000,1E-10,6,50,500,astral-multi,0.051546
50000000,1E-10,6,50,500,astral-multi-w-true,0.051546
50000000,1E-10,6,50,500,apro,0.051546
50000000,1E-10,6,50,500,apro-w-true,0.051546
50000000,1E-10,6,50,500,apro-v2,0.051546
50000000,1E-10,6,50,500,duptree,0.216495
50000000,1E-10,6,50,500,mulrf,0.072165
50000000,1E-10,6,50,500,stag,0.252577
50000000,1E-10,6,100,25,astral-multi,0.123711
50000000,1E-10,6,100,25,astral-multi-w-true,0.123711
50000000,1E-10,6,100,25,apro,0.123711
50000000,1E-10,6,100,25,apro-w-true,0.123711
50000000,1E-10,6,100,25,apro-v2,0.123711
50000000,1E-10,6,100,25,duptree,0.164948
50000000,1E-10,6,100,25,mulrf,0.103093
50000000,1E-10,6,100,25,stag,NA
50000000,1E-10,6,100,50,astral-multi,0.103093
50000000,1E-10,6,100,50,astral-multi-w-true,0.092784
50000000,1E-10,6,100,50,apro,0.103093
50000000,1E-10,6,100,50,apro-w-true,0.103093
50000000,1E-10,6,100,50,apro-v2,0.103093
50000000,1E-10,6,100,50,duptree,0.206186
50000000,1E-10,6,100,50,mulrf,0.082474
50000000,1E-10,6,100,50,stag,0.381443
50000000,1E-10,6,100,100,astral-multi,0.072165
50000000,1E-10,6,100,100,astral-multi-w-true,0.061856
50000000,1E-10,6,100,100,apro,0.020619
50000000,1E-10,6,100,100,apro-w-true,0.020619
50000000,1E-10,6,100,100,apro-v2,0.020619
50000000,1E-10,6,100,100,duptree,0.051546
50000000,1E-10,6,100,100,mulrf,0.030928
50000000,1E-10,6,100,100,stag,0.463918
50000000,1E-10,6,100,500,astral-multi,0.020619
50000000,1E-10,6,100,500,astral-multi-w-true,0.020619
50000000,1E-10,6,100,500,apro,0.030928
50000000,1E-10,6,100,500,apro-w-true,0.030928
50000000,1E-10,6,100,500,apro-v2,0.030928
50000000,1E-10,6,100,500,duptree,0.030928
50000000,1E-10,6,100,500,mulrf,0.030928
50000000,1E-10,6,100,500,stag,0.226804
50000000,1E-10,6,250,25,astral-multi,0.092784
50000000,1E-10,6,250,25,astral-multi-w-true,0.092784
50000000,1E-10,6,250,25,apro,0.072165
50000000,1E-10,6,250,25,apro-w-true,0.072165
50000000,1E-10,6,250,25,apro-v2,0.072165
50000000,1E-10,6,250,25,duptree,0.092784
50000000,1E-10,6,250,25,mulrf,0.072165
50000000,1E-10,6,250,25,stag,NA
50000000,1E-10,6,250,50,astral-multi,0.072165
50000000,1E-10,6,250,50,astral-multi-w-true,0.072165
50000000,1E-10,6,250,50,apro,0.072165
50000000,1E-10,6,250,50,apro-w-true,0.072165
50000000,1E-10,6,250,50,apro-v2,0.072165
50000000,1E-10,6,250,50,duptree,0.103093
50000000,1E-10,6,250,50,mulrf,0.061856
50000000,1E-10,6,250,50,stag,0.247423
50000000,1E-10,6,250,100,astral-multi,0.030928
50000000,1E-10,6,250,100,astral-multi-w-true,0.030928
50000000,1E-10,6,250,100,apro,0.010309
50000000,1E-10,6,250,100,apro-w-true,0.010309
50000000,1E-10,6,250,100,apro-v2,0.010309
50000000,1E-10,6,250,100,duptree,0.082474
50000000,1E-10,6,250,100,mulrf,0.030928
50000000,1E-10,6,250,100,stag,0.237113
50000000,1E-10,6,250,500,astral-multi,0.020619
50000000,1E-10,6,250,500,astral-multi-w-true,0.010309
50000000,1E-10,6,250,500,apro,0.020619
50000000,1E-10,6,250,500,apro-w-true,0.020619
50000000,1E-10,6,250,500,apro-v2,0.020619
50000000,1E-10,6,250,500,duptree,0.030928
50000000,1E-10,6,250,500,mulrf,0.010309
50000000,1E-10,6,250,500,stag,0.154639
50000000,1E-10,7,0,25,astral-multi,0.020619
50000000,1E-10,7,0,25,astral-multi-w-true,0.020619
50000000,1E-10,7,0,25,apro,0.010309
50000000,1E-10,7,0,25,apro-w-true,0.010309
50000000,1E-10,7,0,25,apro-v2,0.010309
50000000,1E-10,7,0,25,duptree,0
50000000,1E-10,7,0,25,mulrf,0.010309
50000000,1E-10,7,0,25,stag,0.113402
50000000,1E-10,7,0,50,astral-multi,0
50000000,1E-10,7,0,50,astral-multi-w-true,0
50000000,1E-10,7,0,50,apro,0
50000000,1E-10,7,0,50,apro-w-true,0
50000000,1E-10,7,0,50,apro-v2,0
50000000,1E-10,7,0,50,duptree,0
50000000,1E-10,7,0,50,mulrf,0.010309
50000000,1E-10,7,0,50,stag,0.113402
50000000,1E-10,7,0,100,astral-multi,0
50000000,1E-10,7,0,100,astral-multi-w-true,0
50000000,1E-10,7,0,100,apro,0
50000000,1E-10,7,0,100,apro-w-true,0
50000000,1E-10,7,0,100,apro-v2,0
50000000,1E-10,7,0,100,duptree,0
50000000,1E-10,7,0,100,mulrf,0
50000000,1E-10,7,0,100,stag,0.113402
50000000,1E-10,7,0,500,astral-multi,0
50000000,1E-10,7,0,500,astral-multi-w-true,0
50000000,1E-10,7,0,500,apro,0
50000000,1E-10,7,0,500,apro-w-true,0
50000000,1E-10,7,0,500,apro-v2,0
50000000,1E-10,7,0,500,duptree,0
50000000,1E-10,7,0,500,mulrf,0
50000000,1E-10,7,0,500,stag,0.020619
50000000,1E-10,7,25,25,astral-multi,0.206186
50000000,1E-10,7,25,25,astral-multi-w-true,0.123711
50000000,1E-10,7,25,25,apro,0.123711
50000000,1E-10,7,25,25,apro-w-true,0.103093
50000000,1E-10,7,25,25,apro-v2,0.103093
50000000,1E-10,7,25,25,duptree,0.525773
50000000,1E-10,7,25,25,mulrf,0.237113
50000000,1E-10,7,25,25,stag,0.752577
50000000,1E-10,7,25,50,astral-multi,0.195876
50000000,1E-10,7,25,50,astral-multi-w-true,0.123711
50000000,1E-10,7,25,50,apro,0.134021
50000000,1E-10,7,25,50,apro-w-true,0.134021
50000000,1E-10,7,25,50,apro-v2,0.134021
50000000,1E-10,7,25,50,duptree,0.474227
50000000,1E-10,7,25,50,mulrf,0.185567
50000000,1E-10,7,25,50,stag,0.752577
50000000,1E-10,7,25,100,astral-multi,0.123711
50000000,1E-10,7,25,100,astral-multi-w-true,0.082474
50000000,1E-10,7,25,100,apro,0.072165
50000000,1E-10,7,25,100,apro-w-true,0.072165
50000000,1E-10,7,25,100,apro-v2,0.072165
50000000,1E-10,7,25,100,duptree,0.402062
50000000,1E-10,7,25,100,mulrf,0.123711
50000000,1E-10,7,25,100,stag,0.752577
50000000,1E-10,7,25,500,astral-multi,0.051546
50000000,1E-10,7,25,500,astral-multi-w-true,0.051546
50000000,1E-10,7,25,500,apro,0.051546
50000000,1E-10,7,25,500,apro-w-true,0.051546
50000000,1E-10,7,25,500,apro-v2,0.051546
50000000,1E-10,7,25,500,duptree,0.216495
50000000,1E-10,7,25,500,mulrf,0.030928
50000000,1E-10,7,25,500,stag,0.324742
50000000,1E-10,7,50,25,astral-multi,0.134021
50000000,1E-10,7,50,25,astral-multi-w-true,0.123711
50000000,1E-10,7,50,25,apro,0.082474
50000000,1E-10,7,50,25,apro-w-true,0.082474
50000000,1E-10,7,50,25,apro-v2,0.082474
50000000,1E-10,7,50,25,duptree,0.505155
50000000,1E-10,7,50,25,mulrf,0.164948
50000000,1E-10,7,50,25,stag,0.618557
50000000,1E-10,7,50,50,astral-multi,0.103093
50000000,1E-10,7,50,50,astral-multi-w-true,0.103093
50000000,1E-10,7,50,50,apro,0.113402
50000000,1E-10,7,50,50,apro-w-true,0.113402
50000000,1E-10,7,50,50,apro-v2,0.113402
50000000,1E-10,7,50,50,duptree,0.28866
50000000,1E-10,7,50,50,mulrf,0.123711
50000000,1E-10,7,50,50,stag,0.618557
50000000,1E-10,7,50,100,astral-multi,0.092784
50000000,1E-10,7,50,100,astral-multi-w-true,0.092784
50000000,1E-10,7,50,100,apro,0.082474
50000000,1E-10,7,50,100,apro-w-true,0.082474
50000000,1E-10,7,50,100,apro-v2,0.082474
50000000,1E-10,7,50,100,duptree,0.237113
50000000,1E-10,7,50,100,mulrf,0.051546
50000000,1E-10,7,50,100,stag,0.618557
50000000,1E-10,7,50,500,astral-multi,0.020619
50000000,1E-10,7,50,500,astral-multi-w-true,0.020619
50000000,1E-10,7,50,500,apro,0.020619
50000000,1E-10,7,50,500,apro-w-true,0.020619
50000000,1E-10,7,50,500,apro-v2,0.020619
50000000,1E-10,7,50,500,duptree,0.041237
50000000,1E-10,7,50,500,mulrf,0.030928
50000000,1E-10,7,50,500,stag,0.159794
50000000,1E-10,7,100,25,astral-multi,0.113402
50000000,1E-10,7,100,25,astral-multi-w-true,0.061856
50000000,1E-10,7,100,25,apro,0.082474
50000000,1E-10,7,100,25,apro-w-true,0.082474
50000000,1E-10,7,100,25,apro-v2,0.082474
50000000,1E-10,7,100,25,duptree,0.123711
50000000,1E-10,7,100,25,mulrf,0.082474
50000000,1E-10,7,100,25,stag,0.474227
50000000,1E-10,7,100,50,astral-multi,0.051546
50000000,1E-10,7,100,50,astral-multi-w-true,0.051546
50000000,1E-10,7,100,50,apro,0.041237
50000000,1E-10,7,100,50,apro-w-true,0.041237
50000000,1E-10,7,100,50,apro-v2,0.041237
50000000,1E-10,7,100,50,duptree,0.082474
50000000,1E-10,7,100,50,mulrf,0.041237
50000000,1E-10,7,100,50,stag,0.474227
50000000,1E-10,7,100,100,astral-multi,0.051546
50000000,1E-10,7,100,100,astral-multi-w-true,0.041237
50000000,1E-10,7,100,100,apro,0.020619
50000000,1E-10,7,100,100,apro-w-true,0.020619
50000000,1E-10,7,100,100,apro-v2,0.020619
50000000,1E-10,7,100,100,duptree,0.061856
50000000,1E-10,7,100,100,mulrf,0.030928
50000000,1E-10,7,100,100,stag,0.474227
50000000,1E-10,7,100,500,astral-multi,0.041237
50000000,1E-10,7,100,500,astral-multi-w-true,0.030928
50000000,1E-10,7,100,500,apro,0.020619
50000000,1E-10,7,100,500,apro-w-true,0.020619
50000000,1E-10,7,100,500,apro-v2,0.020619
50000000,1E-10,7,100,500,duptree,0.020619
50000000,1E-10,7,100,500,mulrf,0.020619
50000000,1E-10,7,100,500,stag,0.092784
50000000,1E-10,7,250,25,astral-multi,0.092784
50000000,1E-10,7,250,25,astral-multi-w-true,0.072165
50000000,1E-10,7,250,25,apro,0.061856
50000000,1E-10,7,250,25,apro-w-true,0.061856
50000000,1E-10,7,250,25,apro-v2,0.061856
50000000,1E-10,7,250,25,duptree,0.061856
50000000,1E-10,7,250,25,mulrf,0.072165
50000000,1E-10,7,250,25,stag,0.278351
50000000,1E-10,7,250,50,astral-multi,0.051546
50000000,1E-10,7,250,50,astral-multi-w-true,0.051546
50000000,1E-10,7,250,50,apro,0.051546
50000000,1E-10,7,250,50,apro-w-true,0.051546
50000000,1E-10,7,250,50,apro-v2,0.051546
50000000,1E-10,7,250,50,duptree,0.041237
50000000,1E-10,7,250,50,mulrf,0.041237
50000000,1E-10,7,250,50,stag,0.278351
50000000,1E-10,7,250,100,astral-multi,0.030928
50000000,1E-10,7,250,100,astral-multi-w-true,0.030928
50000000,1E-10,7,250,100,apro,0.041237
50000000,1E-10,7,250,100,apro-w-true,0.041237
50000000,1E-10,7,250,100,apro-v2,0.041237
50000000,1E-10,7,250,100,duptree,0.041237
50000000,1E-10,7,250,100,mulrf,0.030928
50000000,1E-10,7,250,100,stag,0.278351
50000000,1E-10,7,250,500,astral-multi,0.010309
50000000,1E-10,7,250,500,astral-multi-w-true,0.010309
50000000,1E-10,7,250,500,apro,0
50000000,1E-10,7,250,500,apro-w-true,0
50000000,1E-10,7,250,500,apro-v2,0
50000000,1E-10,7,250,500,duptree,0.010309
50000000,1E-10,7,250,500,mulrf,0
50000000,1E-10,7,250,500,stag,0.072165
50000000,1E-10,8,0,25,astral-multi,0.051546
50000000,1E-10,8,0,25,astral-multi-w-true,0.041237
50000000,1E-10,8,0,25,apro,0.020619
50000000,1E-10,8,0,25,apro-w-true,0.020619
50000000,1E-10,8,0,25,apro-v2,0.020619
50000000,1E-10,8,0,25,duptree,0.010309
50000000,1E-10,8,0,25,mulrf,0.030928
50000000,1E-10,8,0,25,stag,NA
50000000,1E-10,8,0,50,astral-multi,0.020619
50000000,1E-10,8,0,50,astral-multi-w-true,0.020619
50000000,1E-10,8,0,50,apro,0.010309
50000000,1E-10,8,0,50,apro-w-true,0.010309
50000000,1E-10,8,0,50,apro-v2,0.010309
50000000,1E-10,8,0,50,duptree,0
50000000,1E-10,8,0,50,mulrf,0.010309
50000000,1E-10,8,0,50,stag,NA
50000000,1E-10,8,0,100,astral-multi,0.010309
50000000,1E-10,8,0,100,astral-multi-w-true,0.010309
50000000,1E-10,8,0,100,apro,0.010309
50000000,1E-10,8,0,100,apro-w-true,0.010309
50000000,1E-10,8,0,100,apro-v2,0.010309
50000000,1E-10,8,0,100,duptree,0
50000000,1E-10,8,0,100,mulrf,0
50000000,1E-10,8,0,100,stag,0.113402
50000000,1E-10,8,0,500,astral-multi,0.010309
50000000,1E-10,8,0,500,astral-multi-w-true,0.010309
50000000,1E-10,8,0,500,apro,0.010309
50000000,1E-10,8,0,500,apro-w-true,0.010309
50000000,1E-10,8,0,500,apro-v2,0.010309
50000000,1E-10,8,0,500,duptree,0
50000000,1E-10,8,0,500,mulrf,0.010309
50000000,1E-10,8,0,500,stag,0.041237
50000000,1E-10,8,25,25,astral-multi,0.391753
50000000,1E-10,8,25,25,astral-multi-w-true,0.14433
50000000,1E-10,8,25,25,apro,0.206186
50000000,1E-10,8,25,25,apro-w-true,0.216495
50000000,1E-10,8,25,25,apro-v2,0.206186
50000000,1E-10,8,25,25,duptree,0.628866
50000000,1E-10,8,25,25,mulrf,0.247423
50000000,1E-10,8,25,25,stag,NA
50000000,1E-10,8,25,50,astral-multi,0.206186
50000000,1E-10,8,25,50,astral-multi-w-true,0.113402
50000000,1E-10,8,25,50,apro,0.134021
50000000,1E-10,8,25,50,apro-w-true,0.134021
50000000,1E-10,8,25,50,apro-v2,0.14433
50000000,1E-10,8,25,50,duptree,0.515464
50000000,1E-10,8,25,50,mulrf,0.14433
50000000,1E-10,8,25,50,stag,NA
50000000,1E-10,8,25,100,astral-multi,0.154639
50000000,1E-10,8,25,100,astral-multi-w-true,0.103093
50000000,1E-10,8,25,100,apro,0.082474
50000000,1E-10,8,25,100,apro-w-true,0.082474
50000000,1E-10,8,25,100,apro-v2,0.082474
50000000,1E-10,8,25,100,duptree,0.515464
50000000,1E-10,8,25,100,mulrf,0.134021
50000000,1E-10,8,25,100,stag,0.659794
50000000,1E-10,8,25,500,astral-multi,0.103093
50000000,1E-10,8,25,500,astral-multi-w-true,0.072165
50000000,1E-10,8,25,500,apro,0.041237
50000000,1E-10,8,25,500,apro-w-true,0.041237
50000000,1E-10,8,25,500,apro-v2,0.041237
50000000,1E-10,8,25,500,duptree,0.206186
50000000,1E-10,8,25,500,mulrf,0.061856
50000000,1E-10,8,25,500,stag,0.257732
50000000,1E-10,8,50,25,astral-multi,0.164948
50000000,1E-10,8,50,25,astral-multi-w-true,0.154639
50000000,1E-10,8,50,25,apro,0.14433
50000000,1E-10,8,50,25,apro-w-true,0.14433
50000000,1E-10,8,50,25,apro-v2,0.14433
50000000,1E-10,8,50,25,duptree,0.412371
50000000,1E-10,8,50,25,mulrf,0.092784
50000000,1E-10,8,50,25,stag,NA
50000000,1E-10,8,50,50,astral-multi,0.134021
50000000,1E-10,8,50,50,astral-multi-w-true,0.134021
50000000,1E-10,8,50,50,apro,0.123711
50000000,1E-10,8,50,50,apro-w-true,0.123711
50000000,1E-10,8,50,50,apro-v2,0.123711
50000000,1E-10,8,50,50,duptree,0.309278
50000000,1E-10,8,50,50,mulrf,0.092784
50000000,1E-10,8,50,50,stag,NA
50000000,1E-10,8,50,100,astral-multi,0.072165
50000000,1E-10,8,50,100,astral-multi-w-true,0.072165
50000000,1E-10,8,50,100,apro,0.082474
50000000,1E-10,8,50,100,apro-w-true,0.082474
50000000,1E-10,8,50,100,apro-v2,0.082474
50000000,1E-10,8,50,100,duptree,0.237113
50000000,1E-10,8,50,100,mulrf,0.051546
50000000,1E-10,8,50,100,stag,0.556701
50000000,1E-10,8,50,500,astral-multi,0.051546
50000000,1E-10,8,50,500,astral-multi-w-true,0.051546
50000000,1E-10,8,50,500,apro,0.051546
50000000,1E-10,8,50,500,apro-w-true,0.051546
50000000,1E-10,8,50,500,apro-v2,0.051546
50000000,1E-10,8,50,500,duptree,0.082474
50000000,1E-10,8,50,500,mulrf,0.030928
50000000,1E-10,8,50,500,stag,0.154639
50000000,1E-10,8,100,25,astral-multi,0.113402
50000000,1E-10,8,100,25,astral-multi-w-true,0.092784
50000000,1E-10,8,100,25,apro,0.072165
50000000,1E-10,8,100,25,apro-w-true,0.072165
50000000,1E-10,8,100,25,apro-v2,0.072165
50000000,1E-10,8,100,25,duptree,0.113402
50000000,1E-10,8,100,25,mulrf,0.072165
50000000,1E-10,8,100,25,stag,NA
50000000,1E-10,8,100,50,astral-multi,0.051546
50000000,1E-10,8,100,50,astral-multi-w-true,0.051546
50000000,1E-10,8,100,50,apro,0.082474
50000000,1E-10,8,100,50,apro-w-true,0.082474
50000000,1E-10,8,100,50,apro-v2,0.082474
50000000,1E-10,8,100,50,duptree,0.061856
50000000,1E-10,8,100,50,mulrf,0.051546
50000000,1E-10,8,100,50,stag,NA
50000000,1E-10,8,100,100,astral-multi,0.030928
50000000,1E-10,8,100,100,astral-multi-w-true,0.030928
50000000,1E-10,8,100,100,apro,0.051546
50000000,1E-10,8,100,100,apro-w-true,0.051546
50000000,1E-10,8,100,100,apro-v2,0.051546
50000000,1E-10,8,100,100,duptree,0.082474
50000000,1E-10,8,100,100,mulrf,0.051546
50000000,1E-10,8,100,100,stag,0.340206
50000000,1E-10,8,100,500,astral-multi,0.072165
50000000,1E-10,8,100,500,astral-multi-w-true,0.041237
50000000,1E-10,8,100,500,apro,0.041237
50000000,1E-10,8,100,500,apro-w-true,0.041237
50000000,1E-10,8,100,500,apro-v2,0.041237
50000000,1E-10,8,100,500,duptree,0.041237
50000000,1E-10,8,100,500,mulrf,0.020619
50000000,1E-10,8,100,500,stag,0.175258
50000000,1E-10,8,250,25,astral-multi,0.041237
50000000,1E-10,8,250,25,astral-multi-w-true,0.041237
50000000,1E-10,8,250,25,apro,0.051546
50000000,1E-10,8,250,25,apro-w-true,0.051546
50000000,1E-10,8,250,25,apro-v2,0.051546
50000000,1E-10,8,250,25,duptree,0.092784
50000000,1E-10,8,250,25,mulrf,0.041237
50000000,1E-10,8,250,25,stag,NA
50000000,1E-10,8,250,50,astral-multi,0.061856
50000000,1E-10,8,250,50,astral-multi-w-true,0.061856
50000000,1E-10,8,250,50,apro,0.030928
50000000,1E-10,8,250,50,apro-w-true,0.030928
50000000,1E-10,8,250,50,apro-v2,0.030928
50000000,1E-10,8,250,50,duptree,0.041237
50000000,1E-10,8,250,50,mulrf,0.051546
50000000,1E-10,8,250,50,stag,NA
50000000,1E-10,8,250,100,astral-multi,0.010309
50000000,1E-10,8,250,100,astral-multi-w-true,0.010309
50000000,1E-10,8,250,100,apro,0.010309
50000000,1E-10,8,250,100,apro-w-true,0.010309
50000000,1E-10,8,250,100,apro-v2,0.010309
50000000,1E-10,8,250,100,duptree,0.030928
50000000,1E-10,8,250,100,mulrf,0.030928
50000000,1E-10,8,250,100,stag,0.226804
50000000,1E-10,8,250,500,astral-multi,0.010309
50000000,1E-10,8,250,500,astral-multi-w-true,0.010309
50000000,1E-10,8,250,500,apro,0.020619
50000000,1E-10,8,250,500,apro-w-true,0.020619
50000000,1E-10,8,250,500,apro-v2,0.020619
50000000,1E-10,8,250,500,duptree,0.010309
50000000,1E-10,8,250,500,mulrf,0.010309
50000000,1E-10,8,250,500,stag,0.051546
50000000,1E-10,9,0,25,astral-multi,0.041237
50000000,1E-10,9,0,25,astral-multi-w-true,0.041237
50000000,1E-10,9,0,25,apro,0.061856
50000000,1E-10,9,0,25,apro-w-true,0.061856
50000000,1E-10,9,0,25,apro-v2,0.061856
50000000,1E-10,9,0,25,duptree,0.041237
50000000,1E-10,9,0,25,mulrf,0.061856
50000000,1E-10,9,0,25,stag,NA
50000000,1E-10,9,0,50,astral-multi,0.020619
50000000,1E-10,9,0,50,astral-multi-w-true,0.020619
50000000,1E-10,9,0,50,apro,0.020619
50000000,1E-10,9,0,50,apro-w-true,0.020619
50000000,1E-10,9,0,50,apro-v2,0.020619
50000000,1E-10,9,0,50,duptree,0.020619
50000000,1E-10,9,0,50,mulrf,0.030928
